ugc_id,created_user_id,ugc_name,description_text,tag_text
4849,34747,"Second Time Around","This is my second marriage and by God's grace, the last one.  I've mentioned b4 that I'm from a small town in Louisiana. However, my first wedding was huge. I had 12 bridesmaids and I went out of my way to accomodate all of them. Needless to say, I felt deprived and disappointed on my wedding day. I had about 300 people attend the wedding, all of whom are not close friends.  This time, I'm in another state and I consider this my first true love.  I want an intimate ceremony with only 4-5 bridesmaids.  I will also only invite about 125-150 guest.  The only thing is, in Houston it is very costly to have a traditional wedding vs. the amount I paid for the first cinderella themed wedding.  So, I chose this little bed and bath spot (which is very elegant and 1950's), located in the suburbs of Houston.  I'm happy with it but I would like my guest to feel like I've tried to accomodate them.  I've traveled to weddings before and I would hope that they will not feel this is out of the way.

",Planning
4852,42326,"Wedding gowns","Does anyone have any suggestions where to buy a wedding gown in Philadelphia or Montgomery County? I keep hearing horror stories about mean, pushy salespeople, and brides that are ripped off and given horrible service. Any ideas? Thank you : )","Beauty and Attire"
4853,41544,"HELP!!!! Weddin approcahing fast... need ideas","Does anybody have any ideas??/","Style and Decor"
4856,42382,decorations,"i need to know if anyone has ideal for decorating a honeymoon cabin",Honeymoon
4856,42382,decorations,"i need to know if anyone has ideal for decorating a honeymoon cabin","Style and Decor"
4858,41870,"Inviting People from work","I am inviting some people that I work with, however I am not planning on inviting my boss and some other co-workers I work very closely with.  I am wondering if it would be offensive to invite certain people that I work with that I feel more comfortable letting in my personal life as opposed to others.

Any advise.","Etiquette and Advice"
4883,34747,"Bridalonline Store","I know some of you are a bit skeptical about purchasing a wedding gown online. However, I found the perfect dress at the Bridalonlinestore.  I read on another discussion board that it may have a location here in Houston, TX where I can go in and try the gown on.  If anyone has information pertaining to the online bridal store or any suggestions, please post.",Planning
4893,23809,"Bachelorette party ideas","Has anybody come across any fun, unique bachelorette party ideas? My friend said she really just wants to go out one night and have some drinks, but I want to do something to make it special for her, to make it more than just any other night at a bar. 

I'm trying to think of games, surprises or special modes of transportation that would be feasible to do out in public but also not be too expensive. Any thoughts?",Planning
4895,42160,"i would like to know about weddings","hello i would like to know where do i start iam getting married june 2008",Planning
4897,40764,help,"will someone please help me ? right now i have no idea of where to start. i need some serious help.","Etiquette and Advice"
4897,40764,help,"will someone please help me ? right now i have no idea of where to start. i need some serious help.",Honeymoon
4897,40764,help,"will someone please help me ? right now i have no idea of where to start. i need some serious help.",Planning
4898,42882,"Who counts?","When figuring out the total of invitees, are children included? 
A family of 4 counts as a 4 for the final count or 2? (children invited to reception)
Which is it?
 ",Planning
4917,42967,"uninviting a bride's maid","  When I first got engaged I was really excited and my fiance and I decided to wait a week to talk about it and just enjoy being engaged.  I was so excited that I decided to start things out and just make my wedding party, cause i know who my closest friends are.  Now we have decided to have a very small intimate wedding in the virgin islands. he is inviting 5 people, just his family and I have a 5 person wedding party.  There is one girl that is a good friend, but we have only been good friends for about a year and now I am regreting including her. how do I uninvite her not only as a bride's maid but to my wedding totaly, we will be having a party when we get back to our home town.  Any help??",Planning
4935,43269,"What are the guidelines for having a marine wedding?","My fiance is in the marine corps reserves.  My father was in the Navy and I really want to have a military wedding with everyone wearing their dressblues and the sword detail.  My fiance's contract with the marines will be up in May of 2009, but our wedding date isn't until October of 2009 so my question is whether or not we can still have the military wedding or not.",Planning
